name,district,bedroomNum,livingroomNum,bathroomNum,area,builtYear,direction,distance2SW,floorNum,type,price
天恒乐活城(北区),fs,2,1,1,89.7,2010,s,573,18,low,2320000
中国铁建原香漫谷一区,fs,2,1,1,88.8,2014,sn,1500,22,low,2080000
天恒乐活城(北区),fs,2,2,1,89.2,2017,sn,573,20,low,2300000
中国铁建原香漫谷三区,fs,2,1,1,87.3,2012,s,1600,20,low,1930000
中国铁建原香漫谷四区,fs,2,1,1,84.7,2016,sn,1700,22,low,2150000
天恒乐活城(北区),fs,2,1,1,88.3,2013,s,573,18,low,2250000
中国铁建原香漫谷三区,fs,2,1,1,87.3,2016,s,1600,22,low,1930000
天恒乐活城(北区),fs,2,1,1,88.3,2010,sn,573,18,low,2300000
天恒乐活城(北区),fs,2,2,1,90.1,2011,s,573,22,low,2380000
燕化星城健德四里,fs,2,2,1,85.1,2000,es,549,25,low,2170000
燕化星城健德四里,fs,2,2,1,80.8,1998,sn,549,6,mid,1990000
福胜家园,fs,2,1,1,87.2,2005,ew,403,6,mid,1900000
顺成嘉苑,fs,2,1,1,83.2,2007,sn,868,6,mid,1920000
天恒乐活城(北区),fs,2,2,1,90.1,2011,s,573,22,low,2380000
中国铁建原香漫谷三区,fs,2,1,1,87.3,2012,s,1600,20,low,1930000
天恒乐活城(北区),fs,2,2,1,89.2,2017,sn,573,20,low,2300000
天恒乐活城(北区),fs,2,2,1,88.3,2010,s,573,18,low,2250000
中国铁建原香漫谷三区,fs,2,1,1,87.3,2016,s,1600,22,low,1930000
天恒乐活城(北区),fs,2,1,1,89.7,2010,s,573,18,low,2320000
中国铁建原香漫谷一区,fs,2,1,1,88.8,2014,sn,1500,22,low,2080000
中国铁建原香漫谷一区,fs,2,1,1,88.8,2014,sn,1500,22,low,2080000
天恒乐活城(北区),fs,2,2,1,89.2,2017,sn,573,20,low,2300000
天恒乐活城(北区),fs,2,2,1,90.1,2011,s,573,22,low,2380000
中国铁建原香漫谷三区,fs,2,1,1,87.3,2016,s,1600,22,low,1930000
天恒乐活城(北区),fs,2,2,1,88.3,2010,s,573,18,low,2250000
天恒乐活城(北区),fs,2,2,1,88.3,2010,s,573,18,low,2250000
中国铁建原香漫谷一区,fs,2,1,1,88.8,2014,sn,1500,22,low,2080000
中国铁建原香漫谷一区,fs,2,1,1,88.8,2014,sn,1500,22,low,2080000
天恒乐活城(北区),fs,2,2,1,88.3,2010,s,573,18,low,2250000
天恒乐活城(北区),fs,2,2,1,90.1,2011,s,573,22,low,2380000
天恒乐活城(北区),fs,2,1,1,88.3,2010,sn,573,18,low,2300000
天恒乐活城(北区),fs,2,1,1,89.7,2010,s,573,18,low,2320000
中国铁建原香漫谷三区,fs,2,1,1,87.3,2012,s,1600,20,low,1930000
中国铁建原香漫谷四区,fs,2,2,1,84.7,2016,sn,1700,20,low,2150000
中国铁建原香漫谷三区,fs,2,1,1,87.3,2016,s,1600,22,low,1930000
中国铁建原香漫谷一区,fs,2,1,1,88.8,2014,sn,1500,22,low,2080000
中国铁建原香漫谷三区,fs,2,1,1,84.4,2015,sn,1600,20,low,2200000
天恒乐活城(北区),fs,2,1,1,88.3,2013,s,573,18,low,2250000
中国铁建原香漫谷三区,fs,2,1,1,87.3,2016,s,1600,20,low,2100000
天恒乐活城(北区),fs,2,1,1,90,2009,s,573,20,low,2380000
中冶蓝城(西区),fs,3,1,1,100,2015,sn,1100,15,low,2480000
中冶蓝城(西区),fs,3,2,2,100,2021,s,1100,15,low,2450000
中冶蓝城(西区),fs,3,2,1,100,2015,sn,1100,13,low,2400000
中冶蓝城(西区),fs,3,2,1,111.4,2014,sn,1100,15,low,2580000
绿城百合公寓(南区),fs,3,2,2,126.6,2006,sn,NA,5,house,2800000
绿城百合公寓(南区),fs,3,2,1,108.9,2013,sn,NA,5,house,2850000
祺兴缘家园,fs,3,1,1,92.9,2008,ew,1200,6,high,1860000
营房小区,fs,3,1,1,99.7,2000,sn,897,6,mid,1900000
东亚朗悦居,fs,3,1,1,85.8,2012,sn,586,9,mid,2350000
兴房东里,fs,3,1,1,99.1,2002,ew,1600,6,mid,2100000
营房小区,fs,3,1,1,99.7,2006,sn,897,6,high,2220000
祺兴缘家园,fs,3,1,1,92.9,2005,ew,1200,6,high,1830000
燕化星城健德一里,fs,3,1,1,89.9,1994,sn,512,6,mid,2200000
燕化星城健德一里,fs,3,2,1,96.5,1995,sn,512,6,high,2000000
中国铁建原香漫谷二区,fs,3,2,1,90,2015,sn,1500,11,mid,2060000
燕化星城健德一里,fs,3,2,1,95.5,1994,sn,512,6,high,2050000
兴房大街14号院,fs,3,1,1,96.5,1999,sn,1600,6,mid,2100000
燕化星城健德二里,fs,3,1,1,94,1997,sn,1000,6,mid,2200000
燕化星城健德一里,fs,3,2,1,89.8,1998,sn,512,6,high,2300000
万宁小区,fs,3,1,1,81.3,1989,wn,800,6,high,1650000
中冶蓝城(东区),fs,3,2,1,94.7,2013,sn,1100,6,high,2160000
万宁小区,fs,3,1,1,84.1,1994,sn,800,6,mid,1750000
中国铁建原香漫谷三区,fs,2,1,1,87.3,2016,s,1600,22,low,1930000
天恒乐活城(北区),fs,2,2,1,89.2,2012,sn,573,20,low,2350000
中国铁建原香漫谷一区,fs,2,1,1,88.8,2014,sn,1500,22,low,2080000
天恒乐活城(北区),fs,2,2,1,88.3,2010,s,573,18,low,2250000
中冶蓝城(西区),fs,3,2,1,111.4,2014,sn,1100,15,low,2580000
中冶蓝城(西区),fs,3,2,2,100,2021,s,1100,15,low,2450000
中冶蓝城(西区),fs,3,2,1,100,2015,sn,1100,13,low,2400000
绿城百合公寓(南区),fs,3,2,1,108.9,2013,sn,NA,5,house,2850000
万宁小区,fs,3,1,1,81.3,1992,wn,800,6,high,1650000
营房小区,fs,3,1,1,99.7,2003,sn,897,6,high,2220000
中国铁建原香漫谷三区,fs,2,1,1,87.3,2016,s,1600,22,low,1930000
中国铁建原香漫谷一区,fs,2,1,1,88.8,2014,sn,1500,22,low,2080000
天恒乐活城(北区),fs,2,2,1,88.3,2010,s,573,18,low,2250000
天恒乐活城(北区),fs,2,2,1,89.2,2012,sn,573,20,low,2350000
中冶蓝城(西区),fs,3,2,2,100,2015,s,1100,15,low,2450000
中冶蓝城(西区),fs,3,2,1,111.4,2014,sn,1100,15,low,2580000
绿城百合公寓(南区),fs,3,2,1,108.9,2013,sn,NA,5,house,2850000
中国铁建原香漫谷一区,fs,2,1,1,88.8,2014,sn,1500,22,low,2080000
中国铁建原香漫谷三区,fs,2,1,1,87.3,2016,s,1600,22,low,1930000
中冶蓝城(西区),fs,3,2,2,100,2021,s,1100,15,low,2450000
中冶蓝城(西区),fs,3,2,1,111.4,2014,sn,1100,15,low,2580000
中冶蓝城(西区),fs,3,2,2,100,2021,s,1100,15,low,2450000
中冶蓝城(西区),fs,3,2,1,111.4,2014,sn,1100,15,low,2580000
中冶蓝城(西区),fs,3,2,2,100,2016,s,1100,15,low,2450000
中冶蓝城(西区),fs,3,2,2,100,2021,s,1100,15,low,2450000
中冶蓝城(西区),fs,3,2,2,100,2021,s,1100,15,low,2450000
祺兴缘家园,fs,3,1,1,92.9,2005,ew,1200,6,high,1830000
兴房东里,fs,3,1,1,99.7,1994,ew,1600,6,mid,1850000
燕化星城健德二里,fs,3,1,1,94,2012,sn,1000,6,mid,2200000
中国铁建原香漫谷四区,fs,3,1,1,91.3,2015,sn,1700,9,mid,2290000
万宁小区,fs,3,1,1,93.4,2001,sn,800,6,mid,2150000
中国铁建原香漫谷二区,fs,3,1,1,90,2005,sn,1500,11,mid,2150000
顺成嘉苑,fs,3,1,1,94.1,2008,sn,868,6,mid,2680000
燕化星城健德一里,fs,3,2,1,96.5,1994,sn,512,6,mid,2250000
城关南里,fs,3,1,1,94.8,2003,sn,1200,6,mid,2000000
城关南里,fs,3,1,1,94.8,1980,sn,1200,6,mid,1950000
燕化星城健德一里,fs,3,1,1,89.9,1994,sn,512,6,mid,2200000
万宁小区,fs,3,1,1,92,2000,ew,800,6,high,1890000
中国铁建原香漫谷四区,fs,3,1,1,91.3,2015,sn,1700,9,mid,2290000
燕化星城健德一里,fs,3,2,1,89.8,1998,sn,512,6,high,2300000
万宁小区,fs,3,1,1,89.2,1991,sn,800,6,high,1850000
中国铁建原香漫谷四区,fs,3,1,1,91.3,2015,sn,1700,9,mid,2300000
城关南里,fs,3,1,1,94.8,1980,sn,1200,6,mid,1950000
燕化星城健德一里,fs,3,2,1,89.8,1994,sn,512,6,high,2120000
营房小区,fs,3,1,1,99.7,2000,sn,897,6,mid,1900000
万宁小区,fs,3,1,1,81.3,1992,sn,800,6,high,1680000
万宁小区,fs,3,1,1,81.3,1992,wn,800,6,high,1650000
燕化星城健德一里,fs,3,2,1,89.8,1998,sn,512,6,high,2300000
九洲兴达家园B区,fs,3,1,1,99.1,2003,ew,1100,6,high,1900000
燕化星城健德二里,fs,3,1,1,94,1997,sn,1000,6,mid,2200000
九洲兴达家园B区,fs,3,1,1,99.1,2001,sn,1100,6,mid,1766000
燕化星城健德一里,fs,3,2,1,89.8,2008,sn,512,6,high,2300000
祺兴缘家园,fs,3,1,1,92.9,2008,ew,1200,6,high,1860000
燕化星城健德一里,fs,3,1,1,96.5,2011,sn,512,6,high,2100000
兴房大街14号院,fs,3,1,1,96,1999,sn,1600,6,mid,2100000
兴房大街18号院,fs,3,1,1,81.2,1996,sn,1400,6,high,1600000
祺兴缘家园,fs,3,1,1,97.2,2003,sn,1200,6,mid,2150000
城关街道管道局社区,fs,3,1,1,87,1994,sn,NA,6,high,1750000
万宁小区,fs,3,1,1,84.1,1994,sn,800,6,mid,1750000
北庄南里,fs,3,1,1,95.5,1988,sn,NA,6,mid,2100000
祺兴缘家园,fs,3,1,1,92.9,2004,ew,1200,6,high,1830000
中国铁建原香漫谷四区,fs,3,1,1,91.3,2015,sn,1700,9,mid,2290000
北庄南里,fs,3,1,1,95.5,2000,sn,NA,6,mid,2100000
九洲兴达家园B区,fs,3,1,1,99.1,2003,ew,1100,6,high,1900000
兴房大街14号院,fs,3,1,1,96,1999,sn,1600,6,mid,2100000
城关南里,fs,3,1,1,94.8,1980,sn,1200,6,mid,1950000
九洲兴达家园B区,fs,3,1,1,99.1,2004,sn,1100,6,mid,1800000
燕化星城健德二里,fs,3,1,1,94,1997,sn,1000,6,mid,2200000
万宁小区,fs,3,1,1,81.3,1992,wn,800,6,high,1650000
万宁小区,fs,3,1,1,81.3,1992,sn,800,6,high,1680000
燕化星城健德一里,fs,3,2,1,96.5,1994,sn,512,6,mid,2250000
燕化星城健德一里,fs,3,1,1,89.9,1994,sn,512,6,mid,2200000
祺兴缘家园,fs,3,1,1,92.9,2005,ew,1200,6,high,1830000
兴房东里,fs,3,1,1,99.7,1994,ew,1600,6,mid,1850000
燕化星城健德一里,fs,3,2,1,89.8,1998,sn,512,6,high,2300000
燕化星城健德一里,fs,3,2,1,89.8,2008,sn,512,6,high,2300000
燕化星城健德一里,fs,3,2,1,96.5,1994,sn,512,6,mid,2250000
兴房东里,fs,3,1,1,99.7,1994,ew,1600,6,mid,1850000
祺兴缘家园,fs,3,1,1,92.9,2005,ew,1200,6,high,1830000
城关南里,fs,3,1,1,94.8,1980,sn,1200,6,mid,1950000
兴房大街14号院,fs,3,1,1,96.5,1997,sn,1600,6,mid,2100000
北庄南里,fs,3,1,1,95.5,1999,sn,NA,6,mid,2100000
祺兴缘家园,fs,3,1,1,92.9,2005,ew,1200,6,high,1830000
兴房大街14号院,fs,3,1,1,96.5,1999,sn,1600,6,mid,2100000
祺兴缘家园,fs,3,1,1,92.9,2005,ew,1200,6,high,1830000
祺兴缘家园,fs,3,1,1,92.9,2005,ew,1200,6,high,1830000
北庄南里,fs,3,1,1,95.5,2000,sn,NA,6,mid,2100000
兴房东里,fs,3,1,1,99.7,1994,ew,1600,6,mid,1850000
燕化星城健德二里,fs,3,1,1,94,2012,sn,1000,6,mid,2200000
天恒乐活城(北区),fs,2,2,1,89.6,2011,sn,573,11,high,2720000
槠榆树家园(南区),fs,1,1,1,38,2011,s,882,12,low,899000
中国铁建原香漫谷二区,fs,3,1,1,88.6,2016,sn,1500,20,low,2180000
中国铁建原香漫谷四区,fs,3,1,0,89.1,2015,sn,1700,20,low,2200000
中国铁建原香漫谷二区,fs,3,1,1,88.6,2016,sn,1500,20,low,2180000
中国铁建原香漫谷二区,fs,3,2,1,92,2013,sn,1500,20,low,2250000
中国铁建原香漫谷一区,fs,3,1,1,91.1,2013,sn,1500,21,low,2200000
中国铁建原香漫谷二区,fs,3,2,1,92,2015,sn,1500,18,low,2100000
中国铁建原香漫谷二区,fs,3,1,1,92.8,2014,sn,1500,20,low,2200000
中国铁建原香漫谷二区,fs,3,2,1,92,2015,sn,1500,18,low,2100000
中国铁建原香漫谷四区,fs,2,2,1,92.1,2015,es,1700,22,mid,2080000
中国铁建原香漫谷一区,fs,2,1,1,84.3,2013,s,1500,22,high,2050000
中国铁建原香漫谷二区,fs,2,2,1,90.6,2014,ws,1500,22,mid,2080000
中国铁建原香漫谷四区,fs,2,1,1,87.5,2015,s,1700,21,high,2060000
天恒乐活城(北区),fs,2,1,1,81,2010,s,573,20,mid,2230000
中国铁建原香漫谷二区,fs,2,1,1,92,2014,s,1500,22,high,2080000
中国铁建原香漫谷四区,fs,2,1,1,87.5,2016,s,1700,21,mid,2070000
中国铁建原香漫谷三区,fs,2,1,1,87.3,2014,s,1600,22,mid,2100000
燕化星城健德四里,fs,2,1,1,85.1,2001,es,549,25,high,2280000
燕化星城健德四里,fs,2,1,1,86,2000,s,549,25,mid,2060000
燕化星城健德二里,fs,2,1,1,86.3,1996,s,1000,25,high,2000000
中国铁建原香漫谷一区,fs,2,1,1,89.8,2015,sn,1500,20,mid,2100000
中国铁建原香漫谷三区,fs,2,1,1,87.3,2015,s,1600,20,mid,2100000
迎风西里小区,fs,2,1,1,98.4,2002,ws,1900,23,high,1920000
中国铁建原香漫谷二区,fs,2,2,1,90.6,2015,sn,1500,20,mid,2070000
中国铁建原香漫谷四区,fs,2,1,1,87.5,2016,s,1700,20,high,2050000
中国铁建原香漫谷三区,fs,2,1,1,87.3,2015,s,1600,20,high,2050000
中国铁建原香漫谷二区,fs,3,2,1,92.8,2015,sn,1500,18,low,2180000
中国铁建原香漫谷四区,fs,3,1,0,89.1,2015,sn,1700,20,low,2200000
中国铁建原香漫谷二区,fs,3,2,1,92,2015,sn,1500,18,low,2100000
中国铁建原香漫谷二区,fs,3,1,1,88.6,2016,sn,1500,20,low,2180000
中国铁建原香漫谷一区,fs,3,1,1,91.1,2013,sn,1500,21,low,2200000
中国铁建原香漫谷二区,fs,2,1,1,92,2014,s,1500,22,high,2080000
燕化星城健德四里,fs,2,1,1,86,2000,s,549,25,mid,2060000
中国铁建原香漫谷四区,fs,2,2,1,87.5,2015,s,1700,20,high,2060000
中国铁建原香漫谷四区,fs,2,1,1,87.5,2016,s,1700,20,high,2050000
中国铁建原香漫谷四区,fs,2,1,1,87.5,2016,s,1700,21,mid,2070000
中国铁建原香漫谷二区,fs,3,2,1,92,2015,sn,1500,18,low,2100000
中国铁建原香漫谷二区,fs,3,1,1,92.8,2014,sn,1500,20,low,2200000
中国铁建原香漫谷一区,fs,3,1,1,91.1,2013,sn,1500,21,low,2200000
中国铁建原香漫谷四区,fs,2,1,1,87.5,2016,s,1700,21,mid,2070000
中国铁建原香漫谷二区,fs,2,1,1,92,2014,s,1500,20,high,2050000
中国铁建原香漫谷二区,fs,3,2,1,92,2015,sn,1500,18,low,2100000
中国铁建原香漫谷二区,fs,3,1,1,92.8,2014,sn,1500,20,low,2200000
中国铁建原香漫谷一区,fs,3,1,1,91.1,2013,sn,1500,21,low,2200000
中国铁建原香漫谷一区,fs,3,1,1,91.1,2013,sn,1500,21,low,2200000
中国铁建原香漫谷二区,fs,3,1,1,92.8,2014,sn,1500,20,low,2200000
中国铁建原香漫谷一区,fs,3,1,1,91.1,2013,sn,1500,21,low,2200000
中国铁建原香漫谷二区,fs,3,1,1,92.8,2014,sn,1500,20,low,2200000
中国铁建原香漫谷二区,fs,3,2,1,92.8,2015,sn,1500,18,low,2180000
中国铁建原香漫谷二区,fs,3,1,1,92.8,2014,sn,1500,20,low,2200000
中国铁建原香漫谷二区,fs,3,2,1,92.8,2015,sn,1500,18,low,2180000
中国铁建原香漫谷二区,fs,3,1,1,92.8,2014,sn,1500,20,low,2200000
中国铁建原香漫谷二区,fs,3,2,1,92.8,2015,sn,1500,18,low,2180000
中国铁建原香漫谷二区,fs,3,1,1,92.8,2014,sn,1500,20,low,2200000
中国铁建原香漫谷二区,fs,3,2,1,92.8,2015,sn,1500,18,low,2180000
中国铁建原香漫谷二区,fs,3,2,1,92.8,2015,sn,1500,18,low,2180000
中国铁建原香漫谷四区,fs,2,2,1,92.1,2015,es,1700,22,mid,2080000
燕化星城健德二里,fs,2,1,1,84.6,1995,ws,1000,25,high,2100000
天恒乐活城(北区),fs,2,1,1,81,2010,s,573,20,mid,2230000
中国铁建原香漫谷四区,fs,2,1,0,93,2013,s,1700,20,high,2100000
中国铁建原香漫谷三区,fs,2,1,1,87.4,2015,s,1600,20,high,2100000
中国铁建原香漫谷二区,fs,2,1,1,86,2012,s,1500,20,mid,1900000
中国铁建原香漫谷二区,fs,2,2,1,90.6,2014,ws,1500,22,mid,2080000
中国铁建原香漫谷三区,fs,2,1,1,87.3,2016,s,1600,22,mid,2050000
中国铁建原香漫谷二区,fs,2,2,1,90.6,2015,sn,1500,20,mid,2070000
中国铁建原香漫谷二区,fs,2,1,1,85.9,2015,s,1500,20,high,1950000
中国铁建原香漫谷二区,fs,2,1,1,87,2014,s,1500,20,high,2000000
燕化星城健德二里,fs,2,1,1,86.3,1996,s,1000,25,high,2000000
天恒乐活城(北区),fs,2,2,1,87.9,2010,s,573,22,mid,2350000
中国铁建原香漫谷四区,fs,2,1,0,93,2013,s,1700,20,high,2100000
中国铁建原香漫谷三区,fs,2,1,0,84,2014,sn,1600,20,high,2350000
燕化星城健德四里,fs,2,2,1,84.6,2000,ws,549,25,high,2150000
燕化星城健德四里,fs,2,1,1,85.1,2000,ws,549,27,mid,2150000
中国铁建原香漫谷二区,fs,2,1,1,85.9,2013,s,1500,20,high,1950000
中国铁建原香漫谷四区,fs,2,2,1,87.5,2015,s,1700,20,high,2060000
中国铁建原香漫谷一区,fs,2,2,1,84.6,2014,sn,1500,22,high,2000000
中国铁建原香漫谷三区,fs,2,2,1,84.4,2015,sn,1600,20,mid,2200000
中国铁建原香漫谷三区,fs,2,2,1,87.3,2015,s,1600,20,high,2050000
中国铁建原香漫谷三区,fs,2,2,1,84.4,2015,sn,1600,20,high,2200000
中国铁建原香漫谷四区,fs,2,1,1,87.5,2016,s,1700,21,mid,2070000
中国铁建原香漫谷四区,fs,2,1,1,87.5,2016,s,1700,20,high,2050000
中国铁建原香漫谷三区,fs,2,1,1,87.3,2014,s,1600,22,mid,2100000
中国铁建原香漫谷一区,fs,2,1,1,89.8,2015,sn,1500,20,mid,2100000
中国铁建原香漫谷二区,fs,2,1,1,92,2014,s,1500,22,high,2080000
中国铁建原香漫谷四区,fs,2,2,1,87.5,2016,s,1700,20,mid,2100000
中国铁建原香漫谷一区,fs,2,2,1,84.6,2015,sn,1500,20,high,2250000
燕化星城健德四里,fs,2,1,1,86,2002,s,549,25,mid,2100000
中国铁建原香漫谷一区,fs,2,2,1,84.6,2014,sn,1500,22,high,2000000
中国铁建原香漫谷四区,fs,2,2,1,92.1,2015,es,1700,22,mid,2080000
中国铁建原香漫谷三区,fs,2,2,1,87.3,2015,s,1600,20,high,2050000
中国铁建原香漫谷三区,fs,2,1,1,87.3,2014,s,1600,22,mid,2100000
中国铁建原香漫谷二区,fs,2,2,1,90.6,2014,ws,1500,22,mid,2080000
中国铁建原香漫谷二区,fs,2,2,1,90.6,2015,sn,1500,20,mid,2070000
中国铁建原香漫谷四区,fs,2,1,1,87.5,2016,s,1700,20,high,2050000
中国铁建原香漫谷一区,fs,2,2,1,84.6,2015,sn,1500,20,high,2250000
燕化星城健德四里,fs,2,1,1,86,2002,s,549,25,mid,2100000
天恒乐活城(北区),fs,2,1,1,81,2010,s,573,20,mid,2230000
中国铁建原香漫谷四区,fs,2,1,1,87.5,2015,s,1700,21,high,2060000
中国铁建原香漫谷二区,fs,2,1,1,85.9,2013,s,1500,20,high,1950000
燕化星城健德二里,fs,2,1,1,84.6,1995,ws,1000,25,high,2100000
中国铁建原香漫谷二区,fs,2,1,1,91,2014,sn,1500,20,high,1990000
中国铁建原香漫谷二区,fs,2,1,1,85.9,2015,s,1500,20,high,1950000
燕化星城健德四里,fs,2,1,1,85.1,2000,ws,549,27,mid,2150000
中国铁建原香漫谷一区,fs,2,2,1,84.6,2014,sn,1500,22,high,2000000
中国铁建原香漫谷二区,fs,2,1,1,92,2014,s,1500,20,high,2050000
中国铁建原香漫谷四区,fs,2,2,1,92.1,2015,es,1700,22,mid,2080000
中国铁建原香漫谷二区,fs,2,2,1,90.6,2015,sn,1500,20,mid,2070000
中国铁建原香漫谷三区,fs,2,1,1,87.3,2014,s,1600,22,mid,2100000
中国铁建原香漫谷四区,fs,2,1,1,87.5,2016,s,1700,20,high,2050000
中国铁建原香漫谷三区,fs,2,2,1,87.3,2015,s,1600,20,high,2050000
中国铁建原香漫谷一区,fs,2,2,1,84.6,2015,sn,1500,20,high,2250000
天恒乐活城(北区),fs,2,1,1,81,2010,s,573,20,mid,2230000
中国铁建原香漫谷二区,fs,2,1,1,92,2014,s,1500,22,high,2080000
中国铁建原香漫谷一区,fs,2,2,1,84.6,2015,sn,1500,20,high,2250000
中国铁建原香漫谷三区,fs,2,1,1,87.3,2014,s,1600,22,mid,2100000
中国铁建原香漫谷二区,fs,2,1,1,92,2014,s,1500,22,high,2080000
中国铁建原香漫谷二区,fs,2,2,1,85.9,2013,s,1500,22,high,1990000
中国铁建原香漫谷一区,fs,2,1,1,84.3,2013,s,1500,22,high,2050000
燕化星城健德四里,fs,2,1,1,86.2,2000,ws,549,25,high,2200000
中国铁建原香漫谷三区,fs,2,2,1,84.4,2015,sn,1600,20,high,2200000
中国铁建原香漫谷二区,fs,2,2,1,90.6,2015,sn,1500,20,mid,2070000
中国铁建原香漫谷三区,fs,2,1,1,87.3,2015,s,1600,20,high,2050000
天恒乐活城(北区),fs,2,1,1,89.1,2013,sn,573,20,high,2380000
中国铁建原香漫谷四区,fs,2,1,1,92.4,2016,s,1700,22,high,2100000
中国铁建原香漫谷四区,fs,2,1,1,87.5,2015,s,1700,21,high,2060000
天恒乐活城(北区),fs,2,1,1,81,2010,s,573,20,mid,2230000
燕化星城健德四里,fs,2,1,1,86.6,2000,ws,549,25,high,2250000
中国铁建原香漫谷二区,fs,2,2,1,90.6,2014,sn,1500,22,mid,2080000
燕化星城健德四里,fs,2,1,1,85.1,2000,ws,549,27,mid,2150000
中国铁建原香漫谷二区,fs,2,1,1,85.9,2015,s,1500,20,high,1950000
中国铁建原香漫谷四区,fs,2,1,1,92.4,2015,s,1700,22,high,2200000
中国铁建原香漫谷一区,fs,2,1,1,88,2016,s,1500,20,high,1950000
中国铁建原香漫谷四区,fs,2,2,1,92.1,2015,es,1700,22,mid,2080000
中国铁建原香漫谷四区,fs,2,1,1,87.5,2016,s,1700,21,mid,2070000
中国铁建原香漫谷三区,fs,2,2,1,87.3,2015,s,1600,20,high,2050000
中国铁建原香漫谷四区,fs,2,2,1,92,2015,sn,1700,18,mid,2100000
天恒乐活城(北区),fs,2,2,1,86.3,2013,s,573,18,mid,2390000
中国铁建原香漫谷三区,fs,2,1,1,87.3,2016,s,1600,22,mid,2050000
中国铁建原香漫谷二区,fs,2,1,1,87,2014,s,1500,20,high,2000000
中国铁建原香漫谷三区,fs,2,1,1,87.3,2015,s,1600,20,mid,2100000
燕化星城健德四里,fs,2,1,1,86,2010,ws,549,25,mid,2300000
天恒乐活城(北区),fs,2,2,1,87.9,2010,s,573,22,mid,2350000
中国铁建原香漫谷三区,fs,2,1,1,87.3,2015,s,1600,20,high,2100000
天恒乐活城(北区),fs,2,2,1,89.1,2011,sn,573,22,mid,2350000
中国铁建原香漫谷四区,fs,2,1,1,87.5,2016,s,1700,20,high,2100000
迎风西里小区,fs,2,1,1,98.4,2002,es,1900,22,high,1920000
中国铁建原香漫谷二区,fs,2,1,1,85.9,2013,s,1500,20,high,1950000
中国铁建原香漫谷一区,fs,2,1,1,87.4,2015,s,1500,20,mid,2180000
中国铁建原香漫谷二区,fs,2,1,1,92,2014,s,1500,20,high,2050000
中国铁建原香漫谷四区,fs,2,1,1,87.5,2016,s,1700,20,high,2050000
中国铁建原香漫谷二区,fs,2,2,1,94.5,2014,sn,1500,19,high,2600000
燕化星城健德四里,fs,2,1,1,86,2000,s,549,25,mid,2060000
中国铁建原香漫谷二区,fs,2,1,1,92,2014,s,1500,20,high,2050000
中国铁建原香漫谷一区,fs,2,1,1,87.4,2015,s,1500,20,mid,2180000
天恒乐活城(北区),fs,2,2,1,89.1,2011,sn,573,22,mid,2350000
中国铁建原香漫谷二区,fs,2,1,1,85.9,2013,s,1500,20,high,1950000
中国铁建原香漫谷四区,fs,2,2,1,87.5,2015,s,1700,20,high,2060000
中国铁建原香漫谷三区,fs,2,1,1,87.3,2015,s,1600,20,mid,2100000
中国铁建原香漫谷一区,fs,2,1,1,84.3,2013,s,1500,22,high,2050000
中国铁建原香漫谷二区,fs,2,1,1,85.9,2015,s,1500,20,high,1950000
中国铁建原香漫谷二区,fs,2,2,1,90.6,2014,ws,1500,22,mid,2080000
中国铁建原香漫谷四区,fs,2,2,1,92.1,2015,es,1700,22,mid,2080000
中国铁建原香漫谷四区,fs,2,1,1,87.5,2016,s,1700,21,mid,2070000
中国铁建原香漫谷四区,fs,2,1,1,87.5,2016,s,1700,20,high,2050000
燕化星城健德四里,fs,2,1,1,86,2000,s,549,25,mid,2060000
中国铁建原香漫谷三区,fs,2,2,1,84,2015,sn,1600,18,high,2200000
中国铁建原香漫谷二区,fs,2,1,1,85.9,2013,s,1500,20,high,1950000
中国铁建原香漫谷一区,fs,2,1,1,84.3,2013,s,1500,22,high,2050000
中国铁建原香漫谷四区,fs,2,1,1,87.5,2016,s,1700,21,mid,2070000
中国铁建原香漫谷二区,fs,2,1,1,92,2014,s,1500,20,high,2050000
中国铁建原香漫谷四区,fs,2,1,1,87.5,2016,s,1700,20,high,2050000
中国铁建原香漫谷四区,fs,2,2,1,92.1,2015,es,1700,22,mid,2080000
中国铁建原香漫谷二区,fs,2,1,1,92,2014,s,1500,20,high,2050000
中国铁建原香漫谷四区,fs,2,1,1,87.5,2016,s,1700,21,mid,2070000
中国铁建原香漫谷二区,fs,2,1,1,92,2014,s,1500,20,high,2050000
中国铁建原香漫谷四区,fs,2,1,1,87.5,2016,s,1700,21,mid,2070000
中国铁建原香漫谷三区,fs,2,1,1,87.3,2015,s,1600,22,high,2100000
中国铁建原香漫谷四区,fs,2,1,1,87.5,2016,s,1700,20,high,2050000
中国铁建原香漫谷二区,fs,2,1,1,85.9,2015,s,1500,20,high,1950000
中国铁建原香漫谷三区,fs,2,1,1,87.3,2007,sn,1600,22,high,2100000
中国铁建原香漫谷三区,fs,2,1,1,87.3,2015,s,1600,20,high,2100000
中国铁建原香漫谷二区,fs,2,2,1,90.6,2015,sn,1500,20,mid,2070000
天恒乐活城(北区),fs,2,2,1,89.1,2011,sn,573,22,mid,2350000
天恒乐活城(北区),fs,2,1,1,81,2010,s,573,20,mid,2230000
天恒乐活城(北区),fs,2,2,1,88,2010,s,573,20,mid,2390000
中国铁建原香漫谷三区,fs,2,1,1,87.3,2015,s,1600,20,high,2050000
燕化星城健德四里,fs,2,1,1,86,2002,s,549,25,mid,2100000
